,Zeolite,Meta-learning T_max,Meta-learning Delta_n,Langmuir T_max,Langmuir Delta_n,Sips T_max,Sips Delta_n,Quadratic T_max,Quadratic Delta_n,DSL T_max,DSL Delta_n
17,ANA-0,101.1875000000008,10.594878033458423,100.9000000000008,10.20097228624256,101.5000000000008,10.985504566120515,101.30000000000081,11.150439401217298,100.9000000000008,10.20097514726551
18,APC-0,112.47500000000096,7.520908861598157,111.10000000000093,7.477265552794793,111.80000000000095,7.876718553928015,111.90000000000094,7.885736728769844,111.10000000000093,7.477266983306268
19,APD-0,128.6875000000012,7.465057766502322,128.6000000000012,7.264047144703878,129.1000000000012,7.627210598201181,129.4000000000012,7.626126882254799,128.6000000000012,7.26404666786672
20,AST-0,106.88750000000088,7.772585539666784,100.40000000000079,10.704914046913743,91.00000000000065,9.116675253714313,114.70000000000098,8.012838720725117,99.90000000000077,10.779617331014382
21,ASV-0,116.82500000000105,5.388190959326253,110.90000000000094,6.570572261847495,105.00000000000085,5.771342727082797,93.7000000000007,5.33367618854247,117.80000000000103,5.831152711508229
22,ATN-0,58.8000000000002,5.914044524682902,101.80000000000081,6.745024871698064,78.30000000000047,6.025303876218217,121.20000000000108,5.068604926042626,59.80000000000021,7.442198939089408
23,ATO-0,102.4750000000008,4.2640512569128415,105.70000000000087,5.0570636298263985,96.70000000000073,4.62973430554968,62.50000000000025,5.083885466519559,113.70000000000098,4.423843451698096
24,ATS-0,85.52500000000056,8.49541398255066,87.0000000000006,10.544466980532123,80.2000000000005,9.564327842235867,90.90000000000066,8.264868868421015,91.30000000000067,8.272202148587134
25,ATT-0,110.22500000000092,7.52910403911308,101.70000000000081,10.551312113195745,93.40000000000069,8.862394229210166,115.900000000001,8.004349406955157,114.00000000000098,8.300792323884838
26,ATV-0,126.78750000000116,5.7036297191950585,126.30000000000115,5.571810669089722,126.90000000000117,5.836508706924198,127.30000000000118,5.814122295501937,126.30000000000115,5.571810669089722
27,AVL-0,94.18750000000068,7.988641332745344,95.1000000000007,10.871195472716535,86.00000000000058,9.368111796116555,106.40000000000087,8.096928710743224,67.1000000000003,8.8889859798779
28,AWO-0,128.4125000000012,5.4402361089146565,125.80000000000115,5.570612714069445,126.00000000000115,5.6069829633979555,127.70000000000118,5.489121230739489,126.60000000000116,5.599050251765838
29,AWW-0,96.57500000000073,7.426881175509211,97.20000000000074,9.92007822015477,89.00000000000063,8.509569727933275,71.00000000000037,7.875395939334354,96.80000000000074,9.971034679987461
30,BCT-0,66.40000000000032,8.836513880725885,64.40000000000028,9.570276262542858,65.3000000000003,9.822452376430299,66.0000000000003,8.31254348966318,64.70000000000027,9.623411887525972
31,BEA-0,84.90000000000056,8.909289793916852,88.10000000000062,11.36897976738181,79.3000000000005,10.28516435558619,97.60000000000075,8.857074498605778,97.50000000000074,8.878283544651179
